 Number,Item,Item Count,Location,Transaction Name,Date
TT22A09010323,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010323,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010324,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010324,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010324,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09010329,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010329,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010332,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010332,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010337,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010337,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010342,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010342,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010355,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010355,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010355,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09010358,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010358,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010369,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010369,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010381,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010381,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010385,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010385,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010385,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09010388,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010388,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010402,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010402,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010413,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010413,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010414,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010414,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010424,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010424,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010424,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09010427,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010427,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010433,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010433,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010439,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010439,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010440,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010440,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010457,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010457,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010462,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010462,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010477,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010477,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010479,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010479,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010481,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010481,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09010481,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09010482,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010482,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010491,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010491,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010498,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010498,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010499,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010499,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010504,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010504,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010505,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010505,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010505,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2154,8/15/2023
TT22A09010520,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010520,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010526,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010526,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010526,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2154,8/15/2023
TT22A09010541,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010541,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010544,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010544,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010545,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010545,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010551,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010551,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09010553,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010553,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010580,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010580,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010580,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09010590,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09010590,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010593,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09010593,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09010593,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09020009,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020009,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020010,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020010,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020018,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020018,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020021,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020021,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020025,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020025,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020026,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020026,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020030,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020030,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020038,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020038,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020038,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020039,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020039,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020039,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020048,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020048,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020058,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020058,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020058,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09020060,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020060,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020064,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020064,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020065,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020065,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020066,DE-E13-LtBLUE-L/XL,1,Stock-CA,Item Receipt #IR3537,6/28/2023
TT22A09020067,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020067,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020067,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09020071,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020071,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020081,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020081,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020081,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09020083,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020083,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020089,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020089,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020090,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020090,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020090,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020099,DE-E13-LtBLUE-L/XL,1,Stock-CA,Item Receipt #IR3537,6/28/2023
TT22A09020100,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020100,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020109,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020109,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020109,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020119,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020119,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020124,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020124,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020124,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020136,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020136,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020164,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020164,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020170,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020170,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020182,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020182,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020182,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020222,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020222,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020233,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020233,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020234,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020234,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020236,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020236,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020236,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020247,DE-E13-LtBLUE-L/XL,1,Stock-CA,Item Receipt #IR3537,6/28/2023
TT22A09020256,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020256,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020256,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020265,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020265,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020266,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020266,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020275,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020275,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020288,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020288,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020288,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020293,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020293,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020300,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020300,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020312,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020312,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020315,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020315,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020322,DE-E13-LtBLUE-L/XL,1,Stock-CA,Item Receipt #IR3537,6/28/2023
TT22a09020323,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22a09020323,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020344,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020344,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020358,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020358,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020374,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020374,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020385,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020385,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020391,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020391,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020396,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020396,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020396,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020422,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020422,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020431,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020431,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020431,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09020436,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020436,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020437,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020437,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020437,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2059,8/4/2023
TT22A09020452,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020452,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020474,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020474,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020490,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020490,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09020493,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020493,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020499,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020499,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020513,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020513,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020522,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020522,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09020522,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT2045,8/3/2023
TT22A09020524,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09020524,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09020525,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09020525,DE-E13-LtBLUE-L/XL,1,Stock-TX,Item Receipt #IR2717,1/23/2023
TT22A09030001,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09030001,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09030002,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09030002,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09030012,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09030012,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3278,5/15/2023
TT22A09030012,DE-E13-LtBLUE-L/XL,1,Stock-TX,Inventory Transfer #IT1864,6/29/2023
TT22A09030016,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2444,1/12/2023
TT22A09030016,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09030017,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09030017,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09030022,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
TT22A09030022,DE-E13-LtBLUE-L/XL,1,Irving : Stock-TX,Item Receipt #IR3283,5/15/2023
TT22A09030029,DE-E13-LtBLUE-L/XL,1,1375ONT-CA,Item Receipt #IR2423,1/6/2023
